vendor_id,vendor_name,business_category,city,user_id,service_id,service_name,customer_segment,price,competitor_price,discount,action,booking,completion,revenue,timestamp,hour,weekday,session_duration,views_count,clicks_count,bookings_count,completions_count,rating,weather,festival_flag,popularity_score,conversion_rate,demand_score,recommendation_score,peak_time_flag
1,UrbanCare Services,Service,Bhopal,1073,94477,Massage Therapy,family,1266.15,1304.64,0.14,click,0,0,0.0,2025-10-14 10:11:00,10,1,756,9,9,7,2,4.82,hot,0,0.263,0.2,0.238,0.256,0
1,UrbanCare Services,Service,Bhopal,421,6391,Car Wash,family,978.71,984.97,0.13,book_service,1,0,0.0,2025-10-26 14:31:00,14,6,481,21,21,2,0,4.94,sunny,1,0.503,0.0,0.302,0.263,0
1,UrbanCare Services,Service,Bhopal,1195,26024,Beard Trim,student,450.81,522.14,0.27,click,0,0,0.0,2025-05-01 04:20:00,4,3,612,19,7,1,1,4.81,cloudy,0,0.333,0.05,0.22,0.221,0
1,UrbanCare Services,Service,Bhopal,528,50136,Electric Repair,student,2047.28,2143.86,0.02,view,0,0,0.0,2025-09-16 20:44:00,20,1,538,12,9,7,0,4.39,rainy,1,0.297,0.0,0.178,0.143,1
1,UrbanCare Services,Service,Bhopal,8,7889,Home Cleaning,working_professional,1109.96,1305.65,0.09,click,0,0,0.0,2025-12-08 22:22:00,22,0,597,19,18,2,1,4.91,hot,1,0.45,0.05,0.29,0.261,0
1,UrbanCare Services,Service,Bhopal,1084,94477,Massage Therapy,family,1080.77,1156.36,0.23,complete_service,0,1,1080.77,2025-10-03 21:50:00,21,4,378,4,1,0,1,4.25,rainy,1,0.067,0.2,0.12,0.138,1
1,UrbanCare Services,Service,Bhopal,229,47323,Makeup Service,family,312.67,366.69,0.06,book_service,1,0,0.0,2025-01-20 12:49:00,12,0,546,25,0,1,0,4.83,sunny,0,0.34,0.0,0.204,0.196,0
1,UrbanCare Services,Service,Bhopal,2500,94477,Massage Therapy,working_professional,2531.72,2747.13,0.05,view,0,0,0.0,2025-08-23 23:12:00,23,5,480,18,8,5,4,4.88,sunny,1,0.367,0.211,0.305,0.274,0
1,UrbanCare Services,Service,Bhopal,2831,47323,Makeup Service,family,883.59,1002.84,0.03,book_service,1,0,0.0,2025-04-24 15:06:00,15,3,555,6,0,0,0,3.83,rainy,1,0.08,0.0,0.048,0.048,0
1,UrbanCare Services,Service,Bhopal,2611,26024,Beard Trim,student,2525.34,2276.9,0.16,view,0,0,0.0,2025-02-27 07:52:00,7,3,347,9,4,3,1,4.57,cold,1,0.183,0.1,0.15,0.172,0
1,UrbanCare Services,Service,Bhopal,1998,27167,Haircut,working_professional,2819.58,3170.97,0.2,view,0,0,0.0,2025-01-21 13:52:00,13,1,474,1,1,0,1,4.15,rainy,1,0.027,0.5,0.216,0.182,0
1,UrbanCare Services,Service,Bhopal,760,11412,Plumbing Service,working_professional,2187.26,2619.15,0.22,view,0,0,0.0,2025-07-05 22:55:00,22,5,750,22,6,1,1,3.53,cloudy,1,0.363,0.043,0.235,0.235,0
1,UrbanCare Services,Service,Bhopal,14,25426,Nail Treatment,senior,1921.01,2096.56,0.22,view,0,0,0.0,2025-02-08 06:50:00,6,5,281,24,15,1,1,4.34,hot,0,0.48,0.04,0.304,0.27,0
1,UrbanCare Services,Service,Bhopal,2476,23373,Mobile Repair,working_professional,2838.16,3104.47,0.07,click,0,0,0.0,2025-12-27 04:19:00,4,5,699,11,2,2,2,3.98,rainy,1,0.187,0.167,0.179,0.209,0
1,UrbanCare Services,Service,Bhopal,1593,6391,Car Wash,senior,2684.96,2662.95,0.01,book_service,1,0,0.0,2025-08-07 20:20:00,20,3,390,9,4,0,0,3.57,hot,1,0.16,0.0,0.096,0.088,1
1,UrbanCare Services,Service,Bhopal,2942,23373,Mobile Repair,family,1961.54,2068.38,0.19,click,0,0,0.0,2025-05-01 13:41:00,13,3,429,26,4,4,0,4.58,sunny,1,0.413,0.0,0.248,0.2,0
1,UrbanCare Services,Service,Bhopal,429,7889,Home Cleaning,family,494.24,482.29,0.05,click,0,0,0.0,2025-08-17 09:33:00,9,6,189,16,9,7,7,3.61,sunny,1,0.373,0.412,0.389,0.411,0
1,UrbanCare Services,Service,Bhopal,918,19993,Facial Treatment,family,2482.94,2764.55,0.25,complete_service,0,1,2482.94,2025-02-21 11:10:00,11,4,683,15,7,1,0,4.5,cloudy,1,0.277,0.0,0.166,0.182,0
1,UrbanCare Services,Service,Bhopal,1569,23373,Mobile Repair,student,960.98,1150.82,0.05,view,0,0,0.0,2025-11-05 00:49:00,0,2,787,4,3,3,2,3.82,sunny,0,0.11,0.4,0.226,0.207,0
1,UrbanCare Services,Service,Bhopal,84,25426,Nail Treatment,senior,2930.93,3505.1,0.24,view,0,0,0.0,2025-02-01 13:21:00,13,5,195,16,16,13,4,4.44,hot,1,0.473,0.235,0.378,0.381,0
1,UrbanCare Services,Service,Bhopal,232,25426,Nail Treatment,student,2917.74,3190.46,0.28,view,0,0,0.0,2025-03-29 20:04:00,20,5,671,5,2,0,0,3.97,cold,0,0.087,0.0,0.052,0.049,1
1,UrbanCare Services,Service,Bhopal,2516,47323,Makeup Service,working_professional,2593.23,2340.26,0.28,view,0,0,0.0,2025-06-07 02:46:00,2,5,527,27,12,9,3,4.26,rainy,1,0.55,0.107,0.373,0.437,0
1,UrbanCare Services,Service,Bhopal,2904,19223,Laptop Repair,senior,1143.02,1257.99,0.14,complete_service,0,1,1143.02,2025-12-29 14:07:00,14,0,313,22,12,12,2,4.44,rainy,1,0.5,0.087,0.335,0.336,0
1,UrbanCare Services,Service,Bhopal,1300,19993,Facial Treatment,senior,2907.92,3176.14,0.08,view,0,0,0.0,2025-09-11 08:13:00,8,3,187,22,8,3,3,4.86,rainy,0,0.403,0.13,0.294,0.27,0
1,UrbanCare Services,Service,Bhopal,1332,11412,Plumbing Service,student,1240.49,1098.76,0.27,click,0,0,0.0,2025-03-12 15:38:00,15,2,337,28,20,9,4,3.93,hot,1,0.647,0.138,0.443,0.4,0
1,UrbanCare Services,Service,Bhopal,2432,47323,Makeup Service,family,2776.74,3143.09,0.04,click,0,0,0.0,2025-07-16 17:29:00,17,2,343,22,18,12,2,4.65,cloudy,0,0.56,0.087,0.371,0.432,1
1,UrbanCare Services,Service,Bhopal,26,6391,Car Wash,working_professional,419.83,478.11,0.16,complete_service,0,1,419.83,2025-04-13 18:01:00,18,6,805,16,14,10,1,4.5,cloudy,1,0.423,0.059,0.277,0.276,1
1,UrbanCare Services,Service,Bhopal,2727,94477,Massage Therapy,family,2153.85,1856.48,0.23,view,0,0,0.0,2025-08-30 07:51:00,7,5,25,21,14,0,1,3.55,sunny,0,0.423,0.045,0.272,0.267,0
1,UrbanCare Services,Service,Bhopal,364,94477,Massage Therapy,family,622.7,708.79,0.09,complete_service,0,1,622.7,2025-01-23 05:20:00,5,3,216,3,3,3,1,4.18,sunny,1,0.093,0.25,0.156,0.152,0
1,UrbanCare Services,Service,Bhopal,2372,70332,Hair Coloring,senior,2363.01,2406.49,0.24,view,0,0,0.0,2025-09-29 19:37:00,19,0,444,14,14,1,1,3.61,cold,1,0.337,0.067,0.229,0.201,1
1,UrbanCare Services,Service,Bhopal,40,70332,Hair Coloring,working_professional,1744.3,2060.86,0.02,click,0,0,0.0,2025-02-09 18:04:00,18,6,753,9,3,2,0,3.56,sunny,0,0.163,0.0,0.098,0.085,1
1,UrbanCare Services,Service,Bhopal,1607,94477,Massage Therapy,family,1995.23,1974.57,0.25,view,0,0,0.0,2025-11-27 07:16:00,7,3,407,23,9,7,5,3.61,cold,1,0.46,0.208,0.359,0.315,0
1,UrbanCare Services,Service,Bhopal,1876,23373,Mobile Repair,family,1040.07,1112.2,0.21,view,0,0,0.0,2025-04-12 09:52:00,9,5,622,21,15,15,9,3.69,sunny,0,0.56,0.409,0.5,0.589,0
1,UrbanCare Services,Service,Bhopal,12,44354,AC Repair,student,1154.92,1269.96,0.16,click,0,0,0.0,2025-01-16 07:12:00,7,3,831,25,25,23,4,3.83,rainy,0,0.75,0.154,0.512,0.583,0
1,UrbanCare Services,Service,Bhopal,2507,25426,Nail Treatment,senior,2491.07,2462.73,0.18,view,0,0,0.0,2025-11-07 08:49:00,8,4,799,23,5,0,1,3.89,cold,0,0.36,0.042,0.233,0.251,0
1,UrbanCare Services,Service,Bhopal,401,19223,Laptop Repair,working_professional,1065.28,1220.2,0.07,view,0,0,0.0,2025-09-01 12:19:00,12,0,245,28,26,14,3,3.52,sunny,1,0.737,0.103,0.483,0.438,0
1,UrbanCare Services,Service,Bhopal,1214,26024,Beard Trim,working_professional,734.95,755.46,0.06,click,0,0,0.0,2025-01-01 01:13:00,1,2,522,23,16,2,2,4.64,cold,0,0.487,0.083,0.325,0.291,0
1,UrbanCare Services,Service,Bhopal,256,23373,Mobile Repair,senior,2179.51,2293.86,0.3,click,0,0,0.0,2025-10-03 03:05:00,3,4,134,12,0,1,0,5.0,sunny,1,0.167,0.0,0.1,0.115,0
1,UrbanCare Services,Service,Bhopal,499,44354,AC Repair,family,2327.95,2293.64,0.23,click,0,0,0.0,2025-06-10 09:12:00,9,1,463,28,27,14,0,4.94,cloudy,0,0.737,0.0,0.442,0.358,0
1,UrbanCare Services,Service,Bhopal,486,70332,Hair Coloring,senior,1706.16,1580.41,0.17,view,0,0,0.0,2025-12-08 17:17:00,17,0,473,20,13,10,3,4.2,sunny,1,0.473,0.143,0.341,0.351,1
1,UrbanCare Services,Service,Bhopal,1816,27167,Haircut,student,1742.69,2066.9,0.17,click,0,0,0.0,2025-10-09 23:33:00,23,3,709,2,2,1,1,4.77,hot,1,0.057,0.333,0.167,0.155,0
1,UrbanCare Services,Service,Bhopal,610,26024,Beard Trim,family,1426.68,1447.57,0.08,click,0,0,0.0,2025-06-09 11:05:00,11,0,38,17,15,9,7,4.07,cold,0,0.46,0.389,0.432,0.449,0
1,UrbanCare Services,Service,Bhopal,888,11412,Plumbing Service,family,1824.53,1957.27,0.11,view,0,0,0.0,2025-10-21 15:37:00,15,1,563,24,12,8,6,3.97,rainy,1,0.513,0.24,0.404,0.422,0
1,UrbanCare Services,Service,Bhopal,2058,26024,Beard Trim,family,572.01,536.87,0.01,complete_service,0,1,572.01,2025-06-20 15:15:00,15,4,32,28,24,1,1,3.61,sunny,1,0.623,0.034,0.387,0.347,0
1,UrbanCare Services,Service,Bhopal,2000,19223,Laptop Repair,student,254.68,238.35,0.2,view,0,0,0.0,2025-09-16 10:53:00,10,1,36,4,1,0,1,3.59,cold,0,0.067,0.2,0.12,0.117,0
1,UrbanCare Services,Service,Bhopal,269,19223,Laptop Repair,working_professional,2756.7,3106.66,0.09,view,0,0,0.0,2025-11-21 19:46:00,19,4,803,24,16,2,1,4.89,sunny,0,0.497,0.04,0.314,0.293,1
1,UrbanCare Services,Service,Bhopal,1204,25426,Nail Treatment,family,403.04,482.81,0.26,book_service,1,0,0.0,2025-08-13 16:55:00,16,2,643,21,3,1,1,4.2,sunny,1,0.32,0.045,0.21,0.224,0
1,UrbanCare Services,Service,Bhopal,230,6391,Car Wash,senior,2079.44,1909.07,0.06,view,0,0,0.0,2025-05-03 02:15:00,2,5,699,26,25,6,5,4.2,sunny,1,0.653,0.185,0.466,0.543,0
1,UrbanCare Services,Service,Bhopal,2617,19993,Facial Treatment,working_professional,227.98,256.22,0.02,view,0,0,0.0,2025-03-04 11:20:00,11,1,835,8,1,0,1,4.22,sunny,0,0.12,0.111,0.116,0.122,0
1,UrbanCare Services,Service,Bhopal,1562,25426,Nail Treatment,family,2122.93,1847.94,0.13,click,0,0,0.0,2025-01-18 01:31:00,1,5,46,9,7,0,1,4.38,cold,1,0.193,0.1,0.156,0.129,0
1,UrbanCare Services,Service,Bhopal,2452,69897,Hair Spa,family,578.26,625.84,0.16,view,0,0,0.0,2025-09-10 18:18:00,18,2,718,26,17,2,1,3.74,sunny,0,0.533,0.037,0.335,0.34,1
1,UrbanCare Services,Service,Bhopal,638,11412,Plumbing Service,student,2755.54,2357.24,0.19,click,0,0,0.0,2025-03-09 19:26:00,19,6,740,21,2,2,2,3.61,rainy,1,0.32,0.091,0.228,0.183,1
1,UrbanCare Services,Service,Bhopal,87,6391,Car Wash,student,621.83,620.6,0.24,click,0,0,0.0,2025-11-07 04:03:00,4,4,714,2,2,1,0,3.92,cloudy,1,0.053,0.0,0.032,0.034,0
1,UrbanCare Services,Service,Bhopal,1757,23373,Mobile Repair,working_professional,1351.24,1259.38,0.15,click,0,0,0.0,2025-10-11 01:42:00,1,5,118,4,3,3,1,4.7,hot,1,0.107,0.2,0.144,0.163,0
1,UrbanCare Services,Service,Bhopal,9,44354,AC Repair,family,2570.25,2489.27,0.24,book_service,1,0,0.0,2025-12-08 08:41:00,8,0,71,18,0,1,1,3.82,hot,0,0.25,0.053,0.171,0.187,0
1,UrbanCare Services,Service,Bhopal,2779,27167,Haircut,family,2855.48,2440.89,0.13,view,0,0,0.0,2025-12-16 05:57:00,5,1,516,23,21,18,10,4.47,cold,0,0.67,0.417,0.569,0.615,0
1,UrbanCare Services,Service,Bhopal,28,27167,Haircut,senior,693.05,824.91,0.18,view,0,0,0.0,2025-05-24 15:59:00,15,5,105,12,1,1,0,3.75,cold,1,0.177,0.0,0.106,0.086,0
1,UrbanCare Services,Service,Bhopal,730,25426,Nail Treatment,family,2393.14,2100.93,0.04,view,0,0,0.0,2025-08-14 19:39:00,19,3,645,10,10,7,6,4.36,cloudy,0,0.3,0.545,0.398,0.414,1
1,UrbanCare Services,Service,Bhopal,2416,19223,Laptop Repair,senior,2123.28,2097.23,0.23,view,0,0,0.0,2025-06-04 06:40:00,6,2,205,12,1,0,0,4.96,sunny,0,0.17,0.0,0.102,0.093,0
1,UrbanCare Services,Service,Bhopal,952,19993,Facial Treatment,family,2168.48,2547.89,0.21,view,0,0,0.0,2025-04-08 11:57:00,11,1,168,15,15,15,1,4.52,hot,1,0.453,0.062,0.297,0.264,0
1,UrbanCare Services,Service,Bhopal,2782,26024,Beard Trim,family,1698.36,1777.98,0.21,view,0,0,0.0,2025-05-06 11:13:00,11,1,260,20,11,11,5,5.0,cloudy,0,0.467,0.238,0.375,0.305,0
1,UrbanCare Services,Service,Bhopal,1049,50136,Electric Repair,senior,382.65,335.69,0.22,book_service,1,0,0.0,2025-03-08 13:23:00,13,5,266,17,0,0,0,3.7,cloudy,1,0.227,0.0,0.136,0.143,0
1,UrbanCare Services,Service,Bhopal,1661,6391,Car Wash,working_professional,1109.07,1120.23,0.06,view,0,0,0.0,2025-03-14 13:34:00,13,4,708,12,1,0,1,4.8,cloudy,0,0.173,0.077,0.135,0.14,0
1,UrbanCare Services,Service,Bhopal,839,11412,Plumbing Service,family,2844.78,2990.17,0.04,view,0,0,0.0,2025-06-07 01:46:00,1,5,644,16,7,1,1,3.76,cloudy,0,0.293,0.059,0.199,0.238,0
1,UrbanCare Services,Service,Bhopal,613,94477,Massage Therapy,working_professional,2231.58,1935.33,0.21,complete_service,0,1,2231.58,2025-06-10 11:09:00,11,1,170,9,3,2,2,4.12,rainy,0,0.17,0.2,0.182,0.168,0
1,UrbanCare Services,Service,Bhopal,2331,7889,Home Cleaning,senior,631.37,722.27,0.02,book_service,1,0,0.0,2025-12-18 09:13:00,9,3,830,19,13,5,3,3.93,rainy,0,0.427,0.15,0.316,0.292,0
1,UrbanCare Services,Service,Bhopal,809,23373,Mobile Repair,family,650.53,668.66,0.0,view,0,0,0.0,2025-01-14 20:08:00,20,1,32,14,11,4,2,3.95,cloudy,0,0.33,0.133,0.251,0.295,1
1,UrbanCare Services,Service,Bhopal,2124,26024,Beard Trim,family,1069.48,1043.98,0.14,click,0,0,0.0,2025-08-02 01:39:00,1,5,62,16,5,4,3,4.34,rainy,1,0.3,0.176,0.25,0.281,0
1,UrbanCare Services,Service,Bhopal,2137,11412,Plumbing Service,senior,732.9,846.58,0.23,click,0,0,0.0,2025-05-18 19:48:00,19,6,770,24,14,0,1,4.58,rainy,1,0.463,0.04,0.294,0.245,1
1,UrbanCare Services,Service,Bhopal,2966,19993,Facial Treatment,working_professional,260.59,275.68,0.26,view,0,0,0.0,2025-02-14 01:05:00,1,4,396,12,8,2,2,4.38,rainy,1,0.26,0.154,0.218,0.193,0
1,UrbanCare Services,Service,Bhopal,831,23373,Mobile Repair,working_professional,453.46,496.47,0.22,click,0,0,0.0,2025-03-02 05:11:00,5,6,438,15,11,0,0,3.76,sunny,1,0.31,0.0,0.186,0.151,0
1,UrbanCare Services,Service,Bhopal,556,94477,Massage Therapy,family,1343.19,1415.66,0.21,complete_service,0,1,1343.19,2025-01-18 19:23:00,19,5,814,7,4,0,1,4.71,cold,1,0.137,0.125,0.132,0.138,1
1,UrbanCare Services,Service,Bhopal,1556,19223,Laptop Repair,student,510.47,555.85,0.3,click,0,0,0.0,2025-11-03 21:01:00,21,0,236,24,15,2,0,4.86,cold,1,0.483,0.0,0.29,0.333,1
1,UrbanCare Services,Service,Bhopal,2151,27167,Haircut,working_professional,1046.08,1164.05,0.26,book_service,1,0,0.0,2025-08-31 07:35:00,7,6,274,17,5,4,4,4.52,hot,0,0.317,0.222,0.279,0.251,0
1,UrbanCare Services,Service,Bhopal,2886,26024,Beard Trim,family,2870.74,2893.09,0.04,click,0,0,0.0,2025-06-12 09:16:00,9,3,694,28,19,12,12,3.66,cloudy,1,0.683,0.414,0.575,0.609,0
1,UrbanCare Services,Service,Bhopal,800,25426,Nail Treatment,senior,1425.59,1258.89,0.22,click,0,0,0.0,2025-10-11 04:53:00,4,5,296,26,9,5,0,4.7,rainy,1,0.47,0.0,0.282,0.307,0
1,UrbanCare Services,Service,Bhopal,634,26024,Beard Trim,senior,766.33,836.39,0.0,view,0,0,0.0,2025-05-30 15:35:00,15,4,823,9,6,6,2,3.96,cloudy,0,0.227,0.2,0.216,0.207,0
1,UrbanCare Services,Service,Bhopal,500,19993,Facial Treatment,family,2538.69,2504.77,0.0,click,0,0,0.0,2025-11-22 21:49:00,21,5,96,18,12,0,1,4.03,hot,0,0.363,0.053,0.239,0.239,1
1,UrbanCare Services,Service,Bhopal,1393,70332,Hair Coloring,student,2857.21,3369.68,0.05,view,0,0,0.0,2025-10-07 20:44:00,20,1,693,28,16,6,4,3.78,rainy,0,0.587,0.138,0.407,0.352,1
1,UrbanCare Services,Service,Bhopal,1562,26024,Beard Trim,student,2408.98,2052.71,0.04,complete_service,0,1,2408.98,2025-10-03 01:00:00,1,4,35,10,2,1,1,4.31,cold,0,0.163,0.091,0.134,0.12,0
1,UrbanCare Services,Service,Bhopal,1006,44354,AC Repair,family,458.6,447.57,0.08,click,0,0,0.0,2025-01-10 01:52:00,1,4,388,13,9,5,5,4.27,cold,0,0.313,0.357,0.331,0.394,0
1,UrbanCare Services,Service,Bhopal,2567,27167,Haircut,student,548.05,537.34,0.28,click,0,0,0.0,2025-10-07 02:59:00,2,1,648,10,1,0,0,4.82,cloudy,0,0.143,0.0,0.086,0.082,0
1,UrbanCare Services,Service,Bhopal,2775,50136,Electric Repair,family,2157.07,1899.84,0.21,book_service,1,0,0.0,2025-10-07 07:53:00,7,1,800,1,0,0,0,4.96,cold,0,0.013,0.0,0.008,0.008,0
1,UrbanCare Services,Service,Bhopal,2441,47323,Makeup Service,family,1595.77,1461.03,0.19,view,0,0,0.0,2025-05-29 19:03:00,19,3,740,13,0,0,1,4.39,hot,0,0.177,0.071,0.135,0.143,1
1,UrbanCare Services,Service,Bhopal,2288,94477,Massage Therapy,working_professional,273.03,284.51,0.18,click,0,0,0.0,2025-07-10 02:32:00,2,3,820,25,8,3,3,3.81,rainy,0,0.443,0.115,0.312,0.276,0
1,UrbanCare Services,Service,Bhopal,712,44354,AC Repair,student,973.41,1069.88,0.18,book_service,1,0,0.0,2025-12-26 23:24:00,23,4,527,28,13,3,1,4.77,sunny,0,0.527,0.034,0.33,0.303,0
1,UrbanCare Services,Service,Bhopal,1247,19993,Facial Treatment,family,2753.79,3057.53,0.12,click,0,0,0.0,2025-08-05 07:07:00,7,1,735,8,0,1,1,3.64,cloudy,1,0.117,0.111,0.115,0.104,0
1,UrbanCare Services,Service,Bhopal,724,70332,Hair Coloring,student,2878.95,2759.84,0.1,click,0,0,0.0,2025-01-24 23:47:00,23,4,87,26,16,15,8,3.78,cold,0,0.633,0.296,0.498,0.559,0
1,UrbanCare Services,Service,Bhopal,2923,47323,Makeup Service,senior,971.8,938.36,0.12,book_service,1,0,0.0,2025-03-18 07:27:00,7,1,145,6,3,2,2,4.15,cold,1,0.13,0.286,0.192,0.185,0
1,UrbanCare Services,Service,Bhopal,31,19993,Facial Treatment,family,1610.48,1828.02,0.25,view,0,0,0.0,2025-06-04 17:54:00,17,2,129,5,0,1,0,4.7,cold,0,0.073,0.0,0.044,0.037,1
1,UrbanCare Services,Service,Bhopal,728,47323,Makeup Service,student,2439.1,2175.89,0.04,view,0,0,0.0,2025-04-13 08:23:00,8,6,525,28,10,8,8,4.92,hot,0,0.553,0.276,0.442,0.498,0
1,UrbanCare Services,Service,Bhopal,2184,7889,Home Cleaning,family,1746.75,2019.66,0.3,click,0,0,0.0,2025-05-02 10:17:00,10,4,44,14,3,0,1,4.42,sunny,1,0.22,0.067,0.159,0.166,0
1,UrbanCare Services,Service,Bhopal,534,19223,Laptop Repair,working_professional,2312.4,2153.42,0.05,view,0,0,0.0,2025-10-16 12:50:00,12,3,111,18,18,3,0,4.64,hot,1,0.44,0.0,0.264,0.248,0
1,UrbanCare Services,Service,Bhopal,397,23373,Mobile Repair,working_professional,578.2,555.19,0.11,view,0,0,0.0,2025-02-20 13:37:00,13,3,490,20,5,2,0,4.95,rainy,1,0.33,0.0,0.198,0.214,0
1,UrbanCare Services,Service,Bhopal,640,19993,Facial Treatment,family,1686.4,2005.31,0.27,click,0,0,0.0,2025-01-14 02:39:00,2,1,96,7,7,0,0,4.27,sunny,0,0.163,0.0,0.098,0.114,0
1,UrbanCare Services,Service,Bhopal,21,70332,Hair Coloring,senior,1332.05,1239.67,0.07,book_service,1,0,0.0,2025-07-21 21:16:00,21,0,417,20,12,1,0,4.49,cold,0,0.393,0.0,0.236,0.236,1
1,UrbanCare Services,Service,Bhopal,2029,26024,Beard Trim,senior,2045.06,2229.37,0.01,book_service,1,0,0.0,2025-04-25 02:52:00,2,4,57,21,9,5,0,3.58,hot,0,0.403,0.0,0.242,0.245,0
1,UrbanCare Services,Service,Bhopal,839,47323,Makeup Service,working_professional,734.9,787.36,0.17,click,0,0,0.0,2025-09-13 11:12:00,11,5,254,8,3,2,0,4.38,sunny,1,0.15,0.0,0.09,0.083,0
1,UrbanCare Services,Service,Bhopal,1726,26024,Beard Trim,working_professional,1991.56,2271.02,0.3,view,0,0,0.0,2025-02-19 16:29:00,16,2,56,10,9,4,3,4.76,sunny,1,0.26,0.273,0.265,0.271,0
1,UrbanCare Services,Service,Bhopal,146,23373,Mobile Repair,student,741.6,807.24,0.28,book_service,1,0,0.0,2025-02-24 08:02:00,8,0,849,24,10,1,0,3.82,rainy,0,0.427,0.0,0.256,0.231,0
1,UrbanCare Services,Service,Bhopal,2424,44354,AC Repair,senior,617.22,683.79,0.12,view,0,0,0.0,2025-02-10 03:07:00,3,0,620,27,26,25,4,3.59,cloudy,0,0.8,0.143,0.537,0.618,0
1,UrbanCare Services,Service,Bhopal,1268,70332,Hair Coloring,student,1761.48,1701.38,0.1,click,0,0,0.0,2025-05-27 18:06:00,18,1,366,19,13,6,2,3.94,rainy,0,0.43,0.1,0.298,0.293,1
1,UrbanCare Services,Service,Bhopal,911,25426,Nail Treatment,student,1143.72,1191.51,0.23,view,0,0,0.0,2025-09-21 12:43:00,12,6,512,9,3,1,0,4.51,hot,1,0.157,0.0,0.094,0.086,0
1,UrbanCare Services,Service,Bhopal,2878,27167,Haircut,student,1680.47,1922.53,0.02,view,0,0,0.0,2025-08-06 07:41:00,7,2,124,13,2,2,1,3.62,cold,1,0.21,0.071,0.154,0.157,0
1,UrbanCare Services,Service,Bhopal,379,47323,Makeup Service,working_professional,1989.52,1838.31,0.22,view,0,0,0.0,2025-06-25 14:43:00,14,2,683,4,2,1,1,4.47,sunny,0,0.083,0.2,0.13,0.152,0
1,UrbanCare Services,Service,Bhopal,2366,69897,Hair Spa,student,673.07,749.11,0.03,book_service,1,0,0.0,2025-09-27 13:09:00,13,5,882,12,8,4,3,4.35,cloudy,0,0.277,0.231,0.259,0.264,0
1,UrbanCare Services,Service,Bhopal,401,50136,Electric Repair,student,1287.48,1474.94,0.0,view,0,0,0.0,2025-01-16 11:29:00,11,3,163,7,2,0,0,4.28,cold,1,0.113,0.0,0.068,0.06,0
1,UrbanCare Services,Service,Bhopal,2458,50136,Electric Repair,senior,2281.8,1973.92,0.25,click,0,0,0.0,2025-01-06 01:44:00,1,0,435,24,0,0,1,4.76,cloudy,0,0.323,0.04,0.21,0.238,0
1,UrbanCare Services,Service,Bhopal,1408,70332,Hair Coloring,senior,627.19,671.5,0.0,complete_service,0,1,627.19,2025-04-28 14:42:00,14,0,419,27,14,7,5,4.77,sunny,1,0.563,0.179,0.409,0.445,0
1,UrbanCare Services,Service,Bhopal,386,23373,Mobile Repair,senior,1687.23,1865.58,0.03,view,0,0,0.0,2025-04-27 03:17:00,3,6,697,5,5,5,4,4.29,cloudy,0,0.163,0.667,0.365,0.335,0
1,UrbanCare Services,Service,Bhopal,1417,44354,AC Repair,student,2923.33,3361.8,0.22,click,0,0,0.0,2025-12-30 09:18:00,9,1,823,6,0,0,0,4.9,cloudy,1,0.08,0.0,0.048,0.045,0
1,UrbanCare Services,Service,Bhopal,123,19223,Laptop Repair,family,2722.46,2624.0,0.22,view,0,0,0.0,2025-09-05 02:44:00,2,4,252,10,7,6,6,4.6,cloudy,0,0.263,0.545,0.376,0.304,0
1,UrbanCare Services,Service,Bhopal,1194,25426,Nail Treatment,student,1210.97,1037.56,0.3,view,0,0,0.0,2025-12-08 12:38:00,12,0,137,22,18,14,4,3.68,cloudy,0,0.58,0.174,0.418,0.425,0
1,UrbanCare Services,Service,Bhopal,1215,7889,Home Cleaning,senior,2413.56,2221.54,0.15,click,0,0,0.0,2025-09-16 14:21:00,14,1,35,18,1,0,0,4.41,hot,0,0.25,0.0,0.15,0.13,0
1,UrbanCare Services,Service,Bhopal,2945,6391,Car Wash,family,2379.96,2272.31,0.06,view,0,0,0.0,2025-12-09 14:04:00,14,1,220,11,6,2,0,4.34,cold,0,0.22,0.0,0.132,0.127,0
1,UrbanCare Services,Service,Bhopal,833,44354,AC Repair,student,2776.8,3215.6,0.15,click,0,0,0.0,2025-01-28 16:28:00,16,1,822,20,0,0,1,4.04,cloudy,0,0.27,0.048,0.181,0.168,0
1,UrbanCare Services,Service,Bhopal,1082,47323,Makeup Service,family,949.18,987.71,0.24,view,0,0,0.0,2025-08-05 08:40:00,8,1,472,2,0,0,1,3.97,sunny,1,0.03,0.333,0.151,0.132,0
1,UrbanCare Services,Service,Bhopal,461,11412,Plumbing Service,working_professional,1531.35,1338.65,0.21,view,0,0,0.0,2025-11-08 13:57:00,13,5,33,6,1,1,0,4.28,cloudy,1,0.097,0.0,0.058,0.058,0
1,UrbanCare Services,Service,Bhopal,2707,94477,Massage Therapy,family,1041.25,1214.76,0.03,view,0,0,0.0,2025-07-05 09:33:00,9,5,780,3,3,3,1,4.8,rainy,0,0.093,0.25,0.156,0.148,0
1,UrbanCare Services,Service,Bhopal,1226,23373,Mobile Repair,student,2665.75,2945.83,0.03,view,0,0,0.0,2025-09-27 09:48:00,9,5,292,22,1,0,1,4.75,rainy,1,0.307,0.043,0.201,0.216,0
