vendor_id,vendor_name,business_category,city,user_id,product_id,product_name,price,competitor_price,discount,action,quantity,revenue,timestamp,hour,weekday,session_duration,views_count,clicks_count,purchases_count,rating,weather,festival_flag,popularity_score,conversion_rate,demand_score,recommendation_score,peak_time_flag
1,AAGrocery Market,Grocery,Bhopal,701,81604,Bread,139.09,138.06,0.12,click,0,0.0,2025-04-05 04:59:00,4,5,369,6,5,0,4.77,sunny,1,0.156,0.0,0.094,0.106,0
1,AAGrocery Market,Grocery,Bhopal,591,50842,Wheat Flour,199.75,203.65,0.23,click,0,0.0,2025-07-08 18:17:00,18,1,507,19,2,0,3.75,sunny,0,0.328,0.0,0.197,0.228,1
1,AAGrocery Market,Grocery,Bhopal,2007,83716,Onions,492.42,502.63,0.1,view,0,0.0,2025-01-09 04:18:00,4,3,176,11,1,0,4.73,sunny,0,0.188,0.0,0.113,0.111,0
1,AAGrocery Market,Grocery,Bhopal,694,79598,Bananas,418.4,398.82,0.08,click,0,0.0,2025-04-10 04:07:00,4,3,374,15,7,5,3.83,hot,1,0.384,0.312,0.355,0.396,0
1,AAGrocery Market,Grocery,Bhopal,868,54109,Rice,198.87,200.35,0.1,view,0,0.0,2025-01-25 17:16:00,17,5,242,6,6,1,5.0,cloudy,0,0.18,0.143,0.165,0.148,1
1,AAGrocery Market,Grocery,Bhopal,2257,30060,Milk,319.14,364.0,0.15,add_to_cart,0,0.0,2025-12-07 15:07:00,15,6,489,21,1,0,3.6,rainy,1,0.348,0.0,0.209,0.17,0
1,AAGrocery Market,Grocery,Bhopal,2188,90197,Cheese,272.64,266.4,0.12,view,0,0.0,2025-09-10 19:02:00,19,2,55,13,8,5,3.96,rainy,1,0.364,0.357,0.361,0.423,1
1,AAGrocery Market,Grocery,Bhopal,1562,30060,Milk,361.12,426.5,0.0,click,0,0.0,2025-09-26 19:51:00,19,4,594,6,5,0,4.49,hot,1,0.156,0.0,0.094,0.085,1
1,AAGrocery Market,Grocery,Bhopal,480,42695,Coffee,454.77,497.08,0.04,view,0,0.0,2025-05-17 00:20:00,0,5,148,21,16,13,4.97,cold,0,0.684,0.591,0.647,0.594,0
1,AAGrocery Market,Grocery,Bhopal,89,83716,Onions,193.94,193.55,0.11,click,0,0.0,2025-11-29 13:42:00,13,5,301,19,8,1,3.88,sunny,1,0.412,0.05,0.267,0.282,0
1,AAGrocery Market,Grocery,Bhopal,451,42695,Coffee,169.4,156.51,0.11,purchase,1,169.4,2025-06-20 21:51:00,21,4,420,10,8,7,4.56,rainy,1,0.34,0.636,0.458,0.468,1
1,AAGrocery Market,Grocery,Bhopal,516,42695,Coffee,238.59,278.46,0.23,click,0,0.0,2025-01-16 13:49:00,13,3,113,5,2,2,4.34,hot,1,0.128,0.333,0.21,0.211,0
1,AAGrocery Market,Grocery,Bhopal,2074,19063,Sugar,160.44,161.5,0.13,click,0,0.0,2025-05-29 08:59:00,8,3,280,25,7,2,4.28,hot,1,0.508,0.077,0.336,0.361,0
1,AAGrocery Market,Grocery,Bhopal,2216,20285,Chocolate,127.76,140.24,0.17,click,0,0.0,2025-02-24 04:22:00,4,0,348,10,10,2,4.67,hot,1,0.304,0.182,0.255,0.253,0
1,AAGrocery Market,Grocery,Bhopal,2758,90992,Paneer,496.01,506.65,0.21,purchase,5,2480.05,2025-08-24 22:42:00,22,6,501,3,2,1,3.66,cold,0,0.084,0.25,0.15,0.133,0
1,AAGrocery Market,Grocery,Bhopal,183,40917,Apples,362.38,345.6,0.04,purchase,5,1811.9,2025-03-02 18:35:00,18,6,53,8,5,1,3.53,rainy,1,0.2,0.111,0.164,0.156,1
1,AAGrocery Market,Grocery,Bhopal,913,42695,Coffee,71.18,68.28,0.19,click,0,0.0,2025-03-25 07:22:00,7,1,486,6,1,1,4.65,sunny,1,0.12,0.143,0.129,0.145,0
1,AAGrocery Market,Grocery,Bhopal,2586,60736,Eggs,423.75,434.82,0.13,view,0,0.0,2025-11-12 22:46:00,22,2,435,8,1,1,4.8,rainy,1,0.152,0.111,0.136,0.134,0
1,AAGrocery Market,Grocery,Bhopal,232,29331,Biscuits,364.9,351.82,0.11,view,0,0.0,2025-09-07 15:43:00,15,6,316,5,0,0,4.68,hot,1,0.08,0.0,0.048,0.041,0
1,AAGrocery Market,Grocery,Bhopal,2507,19063,Sugar,77.27,73.37,0.25,click,0,0.0,2025-03-25 12:07:00,12,1,156,24,22,12,4.84,cloudy,1,0.792,0.48,0.667,0.629,0
1,AAGrocery Market,Grocery,Bhopal,482,79598,Bananas,160.23,154.72,0.05,view,0,0.0,2025-10-14 20:10:00,20,1,404,14,4,4,4.74,sunny,1,0.32,0.267,0.299,0.35,1
1,AAGrocery Market,Grocery,Bhopal,914,60736,Eggs,340.33,397.89,0.17,view,0,0.0,2025-11-25 01:57:00,1,1,275,1,0,0,4.33,hot,0,0.016,0.0,0.01,0.01,0
1,AAGrocery Market,Grocery,Bhopal,480,90197,Cheese,418.97,482.13,0.16,view,0,0.0,2025-10-26 10:48:00,10,6,258,18,5,1,4.38,cloudy,1,0.36,0.053,0.237,0.277,0
1,AAGrocery Market,Grocery,Bhopal,964,54109,Rice,466.34,512.64,0.03,view,0,0.0,2025-07-13 08:05:00,8,6,587,24,10,1,3.51,hot,0,0.516,0.04,0.326,0.373,0
1,AAGrocery Market,Grocery,Bhopal,2629,83716,Onions,60.66,58.48,0.15,view,0,0.0,2025-08-29 13:04:00,13,4,338,3,3,0,3.85,cloudy,1,0.084,0.0,0.05,0.052,0
1,AAGrocery Market,Grocery,Bhopal,977,29331,Biscuits,158.92,152.93,0.23,click,0,0.0,2025-01-30 17:03:00,17,3,223,9,5,4,4.65,cloudy,0,0.252,0.4,0.311,0.255,1
1,AAGrocery Market,Grocery,Bhopal,118,65721,Salt,83.93,91.71,0.2,click,0,0.0,2025-02-05 23:26:00,23,2,542,2,2,0,4.71,sunny,0,0.056,0.0,0.034,0.037,0
1,AAGrocery Market,Grocery,Bhopal,1706,83716,Onions,445.97,430.45,0.15,view,0,0.0,2025-03-10 00:02:00,0,0,553,23,6,1,3.66,rainy,0,0.452,0.042,0.288,0.325,0
1,AAGrocery Market,Grocery,Bhopal,1629,79598,Bananas,299.38,355.93,0.18,click,0,0.0,2025-05-03 15:47:00,15,5,403,13,4,0,4.69,rainy,0,0.256,0.0,0.154,0.127,0
1,AAGrocery Market,Grocery,Bhopal,1831,42695,Coffee,71.72,81.43,0.01,view,0,0.0,2025-01-20 17:14:00,17,0,445,9,0,0,3.8,sunny,1,0.144,0.0,0.086,0.1,1
1,AAGrocery Market,Grocery,Bhopal,1833,90197,Cheese,447.59,432.17,0.01,view,0,0.0,2025-03-18 03:16:00,3,1,457,20,12,5,4.67,sunny,0,0.524,0.238,0.41,0.375,0
1,AAGrocery Market,Grocery,Bhopal,1336,90992,Paneer,319.36,360.54,0.08,view,0,0.0,2025-01-19 13:15:00,13,6,558,13,5,1,3.52,cold,1,0.28,0.071,0.196,0.174,0
1,AAGrocery Market,Grocery,Bhopal,2373,19063,Sugar,499.41,550.0,0.02,view,0,0.0,2025-09-18 05:30:00,5,3,550,7,3,0,4.11,hot,1,0.148,0.0,0.089,0.093,0
1,AAGrocery Market,Grocery,Bhopal,2994,20285,Chocolate,328.02,375.56,0.25,view,0,0.0,2025-08-30 22:45:00,22,5,267,19,7,4,3.93,cold,0,0.436,0.2,0.342,0.334,0
1,AAGrocery Market,Grocery,Bhopal,606,20285,Chocolate,162.05,162.78,0.23,click,0,0.0,2025-04-01 10:44:00,10,1,12,16,12,11,4.28,rainy,0,0.532,0.647,0.578,0.632,0
1,AAGrocery Market,Grocery,Bhopal,242,60736,Eggs,297.01,281.82,0.13,click,0,0.0,2025-01-29 23:50:00,23,2,228,1,1,0,3.72,cold,1,0.028,0.0,0.017,0.019,0
1,AAGrocery Market,Grocery,Bhopal,527,27071,Cooking Oil,380.49,368.23,0.1,purchase,2,760.98,2025-08-27 03:48:00,3,2,348,17,17,3,3.65,sunny,0,0.512,0.167,0.374,0.437,0
1,AAGrocery Market,Grocery,Bhopal,678,40917,Apples,281.78,280.66,0.03,view,0,0.0,2025-03-13 17:25:00,17,3,376,4,4,0,3.99,cold,1,0.112,0.0,0.067,0.066,1
1,AAGrocery Market,Grocery,Bhopal,1275,46524,Butter,399.85,476.05,0.04,view,0,0.0,2025-12-08 00:04:00,0,0,450,23,0,0,4.25,cloudy,0,0.368,0.0,0.221,0.237,0
1,AAGrocery Market,Grocery,Bhopal,1414,90992,Paneer,383.26,353.18,0.21,view,0,0.0,2025-10-27 11:52:00,11,0,328,16,2,0,4.78,cloudy,1,0.28,0.0,0.168,0.166,0
1,AAGrocery Market,Grocery,Bhopal,1222,42695,Coffee,289.0,321.95,0.0,click,0,0.0,2025-11-17 17:16:00,17,0,586,22,11,1,4.52,hot,1,0.496,0.043,0.315,0.267,1
1,AAGrocery Market,Grocery,Bhopal,262,19063,Sugar,98.04,110.46,0.14,click,0,0.0,2025-01-13 23:44:00,23,0,73,22,22,8,4.16,sunny,0,0.712,0.348,0.566,0.628,0
1,AAGrocery Market,Grocery,Bhopal,1372,65721,Salt,183.67,206.57,0.09,purchase,3,551.01,2025-08-15 15:41:00,15,4,590,14,2,2,4.16,cloudy,0,0.272,0.133,0.216,0.202,0
1,AAGrocery Market,Grocery,Bhopal,449,20285,Chocolate,483.17,546.75,0.24,view,0,0.0,2025-11-29 14:19:00,14,5,227,19,1,1,3.53,cold,1,0.328,0.05,0.217,0.241,0
1,AAGrocery Market,Grocery,Bhopal,1648,79598,Bananas,91.6,84.54,0.16,view,0,0.0,2025-04-21 11:54:00,11,0,267,21,9,2,3.96,sunny,0,0.468,0.091,0.317,0.332,0
1,AAGrocery Market,Grocery,Bhopal,426,50525,Tea,152.41,157.55,0.01,view,0,0.0,2025-12-26 14:18:00,14,4,14,13,5,4,3.82,sunny,0,0.316,0.286,0.304,0.306,0
1,AAGrocery Market,Grocery,Bhopal,537,19063,Sugar,186.56,198.29,0.04,view,0,0.0,2025-02-12 12:25:00,12,2,489,15,7,6,4.92,rainy,1,0.396,0.375,0.388,0.311,0
1,AAGrocery Market,Grocery,Bhopal,175,90992,Paneer,56.9,59.11,0.15,view,0,0.0,2025-02-05 13:01:00,13,2,110,19,4,1,4.56,cold,0,0.364,0.05,0.238,0.238,0
1,AAGrocery Market,Grocery,Bhopal,1714,20285,Chocolate,189.9,188.57,0.15,view,0,0.0,2025-06-16 16:54:00,16,0,371,6,3,0,4.06,sunny,1,0.132,0.0,0.079,0.069,0
1,AAGrocery Market,Grocery,Bhopal,2578,40917,Apples,390.25,418.57,0.13,view,0,0.0,2025-10-31 09:36:00,9,4,356,11,8,1,3.9,rainy,0,0.284,0.083,0.204,0.242,0
1,AAGrocery Market,Grocery,Bhopal,1781,90197,Cheese,29.84,28.64,0.16,view,0,0.0,2025-07-09 07:06:00,7,2,144,15,0,0,4.17,hot,0,0.24,0.0,0.144,0.127,0
1,AAGrocery Market,Grocery,Bhopal,876,50842,Wheat Flour,467.07,510.4,0.08,click,0,0.0,2025-04-07 13:39:00,13,0,63,2,0,1,4.82,rainy,0,0.044,0.333,0.16,0.181,0
1,AAGrocery Market,Grocery,Bhopal,1129,29331,Biscuits,201.55,196.68,0.02,view,0,0.0,2025-08-13 21:52:00,21,2,22,25,14,1,4.87,hot,1,0.58,0.038,0.363,0.427,1
1,AAGrocery Market,Grocery,Bhopal,902,27071,Cooking Oil,240.09,287.58,0.19,view,0,0.0,2025-02-26 10:43:00,10,2,353,13,4,4,4.31,rainy,1,0.304,0.286,0.297,0.238,0
1,AAGrocery Market,Grocery,Bhopal,1699,54109,Rice,258.4,289.73,0.04,purchase,5,1292.0,2025-12-02 12:04:00,12,1,352,7,1,1,4.67,hot,0,0.136,0.125,0.132,0.128,0
1,AAGrocery Market,Grocery,Bhopal,974,29331,Biscuits,221.15,205.91,0.2,view,0,0.0,2025-04-20 17:09:00,17,6,118,12,2,2,4.16,hot,1,0.24,0.154,0.206,0.19,1
1,AAGrocery Market,Grocery,Bhopal,1038,42695,Coffee,227.64,270.5,0.15,purchase,4,910.56,2025-02-15 23:16:00,23,5,392,13,3,1,3.55,sunny,0,0.256,0.071,0.182,0.2,0
1,AAGrocery Market,Grocery,Bhopal,544,54109,Rice,385.22,429.44,0.01,view,0,0.0,2025-02-03 17:56:00,17,0,482,1,0,0,4.59,sunny,1,0.016,0.0,0.01,0.01,1
1,AAGrocery Market,Grocery,Bhopal,1378,79598,Bananas,395.83,367.42,0.2,view,0,0.0,2025-03-05 19:06:00,19,2,142,25,11,1,3.52,rainy,0,0.544,0.038,0.342,0.371,1
1,AAGrocery Market,Grocery,Bhopal,2232,75025,Potatoes,217.86,257.54,0.24,view,0,0.0,2025-05-23 00:24:00,0,4,302,1,0,1,4.65,hot,0,0.028,0.5,0.217,0.254,0
1,AAGrocery Market,Grocery,Bhopal,2429,65721,Salt,251.02,282.75,0.2,view,0,0.0,2025-09-06 22:28:00,22,5,379,16,13,11,4.5,cold,1,0.544,0.647,0.585,0.652,0
1,AAGrocery Market,Grocery,Bhopal,617,42695,Coffee,93.55,90.75,0.2,view,0,0.0,2025-11-25 15:17:00,15,1,110,4,3,0,3.9,rainy,0,0.1,0.0,0.06,0.067,0
1,AAGrocery Market,Grocery,Bhopal,935,65721,Salt,257.76,276.9,0.08,purchase,4,1031.04,2025-07-15 10:27:00,10,1,130,21,14,5,4.74,cold,1,0.564,0.227,0.429,0.352,0
1,AAGrocery Market,Grocery,Bhopal,2535,54109,Rice,251.65,295.47,0.09,view,0,0.0,2025-01-05 05:37:00,5,6,53,5,1,1,4.69,rainy,0,0.104,0.167,0.129,0.107,0
1,AAGrocery Market,Grocery,Bhopal,947,40917,Apples,325.72,374.69,0.11,view,0,0.0,2025-10-08 09:21:00,9,2,323,8,3,1,4.5,cloudy,0,0.176,0.111,0.15,0.127,0
1,AAGrocery Market,Grocery,Bhopal,2455,90992,Paneer,457.17,449.3,0.2,click,0,0.0,2025-04-27 09:35:00,9,6,72,3,0,1,3.84,rainy,0,0.06,0.25,0.136,0.162,0
1,AAGrocery Market,Grocery,Bhopal,1811,30060,Milk,336.88,366.34,0.01,add_to_cart,0,0.0,2025-06-04 14:30:00,14,2,61,14,12,7,3.98,cold,1,0.452,0.467,0.458,0.402,0
1,AAGrocery Market,Grocery,Bhopal,515,81604,Bread,300.53,284.12,0.05,click,0,0.0,2025-03-26 21:54:00,21,2,100,16,7,1,4.83,sunny,0,0.352,0.059,0.235,0.237,1
1,AAGrocery Market,Grocery,Bhopal,165,90992,Paneer,265.77,287.35,0.22,add_to_cart,0,0.0,2025-01-23 11:43:00,11,3,273,13,0,0,3.99,cloudy,0,0.208,0.0,0.125,0.122,0
1,AAGrocery Market,Grocery,Bhopal,2656,81604,Bread,356.07,388.39,0.16,view,0,0.0,2025-09-05 21:05:00,21,4,401,14,8,6,3.68,cloudy,0,0.392,0.4,0.395,0.403,1
1,AAGrocery Market,Grocery,Bhopal,86,50842,Wheat Flour,451.33,525.47,0.02,click,0,0.0,2025-09-18 22:02:00,22,3,220,16,5,1,3.73,cold,0,0.328,0.059,0.22,0.202,0
1,AAGrocery Market,Grocery,Bhopal,2350,54109,Rice,493.57,447.41,0.15,click,0,0.0,2025-01-06 22:36:00,22,0,175,11,3,1,4.51,cloudy,1,0.224,0.083,0.168,0.178,0
1,AAGrocery Market,Grocery,Bhopal,2166,75025,Potatoes,124.78,120.79,0.02,click,0,0.0,2025-01-17 04:20:00,4,4,508,25,13,9,4.15,cold,1,0.664,0.346,0.537,0.446,0
1,AAGrocery Market,Grocery,Bhopal,1896,79598,Bananas,62.41,66.9,0.07,add_to_cart,0,0.0,2025-08-17 23:31:00,23,6,324,7,5,4,4.1,rainy,0,0.22,0.5,0.332,0.308,0
1,AAGrocery Market,Grocery,Bhopal,1050,20285,Chocolate,119.5,122.3,0.17,view,0,0.0,2025-02-23 02:26:00,2,6,175,21,9,5,3.8,rainy,1,0.504,0.227,0.393,0.334,0
1,AAGrocery Market,Grocery,Bhopal,1858,19063,Sugar,475.16,440.45,0.21,click,0,0.0,2025-02-17 22:02:00,22,0,83,13,0,1,4.92,cold,0,0.22,0.071,0.16,0.172,0
1,AAGrocery Market,Grocery,Bhopal,2286,54109,Rice,457.9,431.23,0.06,view,0,0.0,2025-06-05 10:52:00,10,3,277,22,8,4,3.76,cloudy,1,0.496,0.174,0.367,0.33,0
1,AAGrocery Market,Grocery,Bhopal,2735,65721,Salt,169.21,181.51,0.1,click,0,0.0,2025-09-16 13:51:00,13,1,409,25,19,9,3.54,cloudy,1,0.736,0.346,0.58,0.521,0
1,AAGrocery Market,Grocery,Bhopal,330,19063,Sugar,311.18,372.03,0.11,view,0,0.0,2025-09-25 22:55:00,22,3,479,5,4,4,4.28,sunny,1,0.176,0.667,0.372,0.352,0
1,AAGrocery Market,Grocery,Bhopal,543,29331,Biscuits,396.78,365.67,0.1,click,0,0.0,2025-12-16 06:28:00,6,1,70,8,3,0,4.94,cloudy,0,0.164,0.0,0.098,0.091,0
1,AAGrocery Market,Grocery,Bhopal,2192,46524,Butter,487.55,575.68,0.0,view,0,0.0,2025-07-25 01:44:00,1,4,411,4,1,0,4.46,hot,1,0.076,0.0,0.046,0.051,0
1,AAGrocery Market,Grocery,Bhopal,1322,19063,Sugar,181.07,184.05,0.13,view,0,0.0,2025-04-18 06:08:00,6,4,348,24,18,3,3.74,rainy,1,0.636,0.12,0.43,0.472,0
1,AAGrocery Market,Grocery,Bhopal,708,30060,Milk,151.05,178.48,0.02,add_to_cart,0,0.0,2025-12-08 05:19:00,5,0,456,21,21,6,3.79,sunny,1,0.66,0.273,0.505,0.534,0
1,AAGrocery Market,Grocery,Bhopal,2301,30060,Milk,427.67,507.19,0.05,view,0,0.0,2025-06-05 17:25:00,17,3,266,13,8,6,4.65,rainy,0,0.376,0.429,0.397,0.473,1
1,AAGrocery Market,Grocery,Bhopal,2927,79598,Bananas,461.33,437.78,0.14,view,0,0.0,2025-06-04 10:46:00,10,2,581,4,4,0,4.34,hot,0,0.112,0.0,0.067,0.065,0
1,AAGrocery Market,Grocery,Bhopal,2249,54109,Rice,492.46,452.02,0.05,click,0,0.0,2025-03-03 01:28:00,1,0,527,24,6,5,4.44,cloudy,0,0.516,0.2,0.39,0.394,0
1,AAGrocery Market,Grocery,Bhopal,1813,27071,Cooking Oil,394.28,384.04,0.24,click,0,0.0,2025-08-09 22:07:00,22,5,549,21,10,5,4.09,sunny,1,0.516,0.227,0.4,0.442,0
1,AAGrocery Market,Grocery,Bhopal,151,29331,Biscuits,294.91,285.06,0.19,click,0,0.0,2025-09-09 17:52:00,17,1,101,22,2,1,4.14,cold,0,0.388,0.043,0.25,0.282,1
1,AAGrocery Market,Grocery,Bhopal,1887,10349,Tomatoes,137.41,150.96,0.01,view,0,0.0,2025-10-24 08:29:00,8,4,169,3,3,3,3.64,rainy,1,0.12,0.75,0.372,0.379,0
1,AAGrocery Market,Grocery,Bhopal,2931,54109,Rice,127.7,117.95,0.12,view,0,0.0,2025-03-31 15:48:00,15,0,317,9,5,3,4.59,cloudy,0,0.24,0.3,0.264,0.295,0
1,AAGrocery Market,Grocery,Bhopal,2906,19063,Sugar,338.69,378.97,0.07,click,0,0.0,2025-11-26 10:07:00,10,2,356,7,0,0,3.96,cloudy,1,0.112,0.0,0.067,0.07,0
1,AAGrocery Market,Grocery,Bhopal,1577,50842,Wheat Flour,116.04,132.82,0.06,view,0,0.0,2025-07-10 11:57:00,11,3,334,11,4,2,4.28,sunny,0,0.248,0.167,0.216,0.227,0
1,AAGrocery Market,Grocery,Bhopal,513,46524,Butter,473.62,437.92,0.21,view,0,0.0,2025-08-05 05:04:00,5,1,578,4,1,0,3.66,rainy,0,0.076,0.0,0.046,0.039,0
1,AAGrocery Market,Grocery,Bhopal,1466,90992,Paneer,38.9,39.07,0.14,view,0,0.0,2025-06-20 13:00:00,13,4,29,19,4,1,4.2,rainy,0,0.364,0.05,0.238,0.239,0
1,AAGrocery Market,Grocery,Bhopal,676,65721,Salt,458.33,518.19,0.12,add_to_cart,0,0.0,2025-12-30 22:46:00,22,1,441,14,14,12,4.98,hot,1,0.536,0.8,0.642,0.535,0
1,AAGrocery Market,Grocery,Bhopal,187,29331,Biscuits,478.65,431.38,0.01,add_to_cart,0,0.0,2025-05-27 14:21:00,14,1,565,6,4,1,4.66,cold,1,0.156,0.143,0.151,0.167,0
1,AAGrocery Market,Grocery,Bhopal,1837,65721,Salt,470.21,478.1,0.06,view,0,0.0,2025-01-14 09:23:00,9,1,12,20,15,15,3.86,rainy,1,0.68,0.714,0.694,0.692,0
1,AAGrocery Market,Grocery,Bhopal,2830,65721,Salt,102.03,112.42,0.08,click,0,0.0,2025-10-26 04:39:00,4,6,194,12,10,9,4.05,cloudy,0,0.42,0.692,0.529,0.521,0
1,AAGrocery Market,Grocery,Bhopal,2994,90197,Cheese,280.44,264.34,0.22,view,0,0.0,2025-06-08 07:06:00,7,6,377,11,3,0,4.56,sunny,0,0.212,0.0,0.127,0.116,0
1,AAGrocery Market,Grocery,Bhopal,1385,27071,Cooking Oil,106.59,120.25,0.01,view,0,0.0,2025-05-25 13:41:00,13,6,447,24,8,6,3.78,cold,0,0.552,0.24,0.427,0.447,0
1,AAGrocery Market,Grocery,Bhopal,1905,81604,Bread,135.08,128.53,0.07,view,0,0.0,2025-08-28 00:45:00,0,3,450,10,4,0,4.97,rainy,0,0.208,0.0,0.125,0.145,0
1,AAGrocery Market,Grocery,Bhopal,1098,10349,Tomatoes,105.55,120.93,0.02,view,0,0.0,2025-03-29 00:46:00,0,5,80,20,8,5,4.25,cold,0,0.476,0.238,0.381,0.417,0
1,AAGrocery Market,Grocery,Bhopal,78,42695,Coffee,448.2,425.3,0.11,view,0,0.0,2025-06-15 08:50:00,8,6,171,4,3,2,4.59,cloudy,1,0.124,0.4,0.234,0.258,0
1,AAGrocery Market,Grocery,Bhopal,4,46524,Butter,362.69,329.32,0.12,view,0,0.0,2025-07-27 15:12:00,15,6,381,1,1,0,3.77,cold,0,0.028,0.0,0.017,0.02,0
1,AAGrocery Market,Grocery,Bhopal,1895,54109,Rice,184.2,200.53,0.18,view,0,0.0,2025-07-25 07:01:00,7,4,597,19,6,4,3.52,rainy,1,0.424,0.2,0.334,0.348,0
1,AAGrocery Market,Grocery,Bhopal,1590,10349,Tomatoes,363.39,425.67,0.07,click,0,0.0,2025-01-11 14:04:00,14,5,105,1,1,1,3.72,rainy,1,0.04,0.5,0.224,0.268,0
1,AAGrocery Market,Grocery,Bhopal,1168,65721,Salt,95.02,106.06,0.17,click,0,0.0,2025-01-24 07:02:00,7,4,326,6,5,1,4.59,cold,0,0.168,0.143,0.158,0.141,0
1,AAGrocery Market,Grocery,Bhopal,1043,90197,Cheese,123.26,135.57,0.17,view,0,0.0,2025-06-20 01:40:00,1,4,460,1,1,0,3.78,cold,1,0.028,0.0,0.017,0.017,0
1,AAGrocery Market,Grocery,Bhopal,2890,46524,Butter,205.58,203.54,0.13,add_to_cart,0,0.0,2025-02-02 19:51:00,19,6,362,2,0,1,4.92,sunny,1,0.044,0.333,0.16,0.164,1
1,AAGrocery Market,Grocery,Bhopal,2336,90992,Paneer,475.64,521.38,0.03,purchase,5,2378.2,2025-11-19 11:15:00,11,2,490,24,17,16,4.94,sunny,0,0.78,0.64,0.724,0.824,0
1,AAGrocery Market,Grocery,Bhopal,1076,10349,Tomatoes,181.0,206.91,0.07,view,0,0.0,2025-03-15 00:51:00,0,5,361,25,19,0,4.78,cloudy,1,0.628,0.0,0.377,0.363,0
1,AAGrocery Market,Grocery,Bhopal,700,65721,Salt,368.49,342.59,0.03,click,0,0.0,2025-11-22 13:55:00,13,5,540,10,10,0,4.63,cloudy,0,0.28,0.0,0.168,0.196,0
1,AAGrocery Market,Grocery,Bhopal,1259,79598,Bananas,152.64,163.73,0.07,purchase,3,457.92,2025-01-05 14:55:00,14,6,529,25,25,16,3.68,cold,1,0.892,0.615,0.781,0.751,0
1,AAGrocery Market,Grocery,Bhopal,2361,42695,Coffee,253.78,228.41,0.0,add_to_cart,0,0.0,2025-02-26 10:50:00,10,2,336,23,12,9,4.83,hot,0,0.62,0.375,0.522,0.579,0
1,AAGrocery Market,Grocery,Bhopal,549,83716,Onions,245.88,259.94,0.15,view,0,0.0,2025-05-26 07:01:00,7,0,472,21,18,1,3.81,sunny,1,0.564,0.045,0.356,0.361,0
1,AAGrocery Market,Grocery,Bhopal,2272,10349,Tomatoes,98.83,96.01,0.02,view,0,0.0,2025-01-11 01:01:00,1,5,320,23,15,12,3.6,rainy,0,0.692,0.5,0.615,0.495,0
1,AAGrocery Market,Grocery,Bhopal,47,90992,Paneer,125.83,138.9,0.09,click,0,0.0,2025-08-14 15:18:00,15,3,487,25,20,19,3.97,sunny,1,0.868,0.731,0.813,0.693,0
1,AAGrocery Market,Grocery,Bhopal,420,50525,Tea,296.23,297.01,0.19,click,0,0.0,2025-05-16 10:06:00,10,4,518,10,2,1,4.51,cold,1,0.196,0.091,0.154,0.159,0
1,AAGrocery Market,Grocery,Bhopal,1871,19063,Sugar,152.51,160.53,0.23,view,0,0.0,2025-09-02 18:13:00,18,1,252,25,14,4,3.88,cold,1,0.616,0.154,0.431,0.477,1
1,AAGrocery Market,Grocery,Bhopal,1806,75025,Potatoes,256.64,305.31,0.08,view,0,0.0,2025-11-02 05:21:00,5,6,215,22,14,1,4.32,cold,1,0.532,0.043,0.336,0.282,0
1,AAGrocery Market,Grocery,Bhopal,969,29331,Biscuits,281.0,325.43,0.15,view,0,0.0,2025-03-24 16:07:00,16,0,101,13,12,8,4.8,cloudy,1,0.448,0.571,0.497,0.476,0
1,AAGrocery Market,Grocery,Bhopal,567,65721,Salt,332.14,374.87,0.12,view,0,0.0,2025-12-26 21:02:00,21,4,125,14,8,7,4.12,cloudy,1,0.404,0.467,0.429,0.46,1
1,AAGrocery Market,Grocery,Bhopal,2244,54109,Rice,440.79,501.31,0.03,view,0,0.0,2025-06-30 14:27:00,14,0,284,24,23,6,3.53,rainy,1,0.732,0.24,0.535,0.61,0
1,AAGrocery Market,Grocery,Bhopal,360,30060,Milk,420.23,427.22,0.23,view,0,0.0,2025-03-01 15:03:00,15,5,32,6,5,4,4.38,hot,0,0.204,0.571,0.351,0.409,0
1,AAGrocery Market,Grocery,Bhopal,2842,90197,Cheese,395.88,381.18,0.03,add_to_cart,0,0.0,2025-02-19 05:44:00,5,2,281,3,0,0,4.6,sunny,0,0.048,0.0,0.029,0.034,0
1,AAGrocery Market,Grocery,Bhopal,187,60736,Eggs,91.59,100.63,0.19,click,0,0.0,2025-08-11 11:04:00,11,0,483,9,8,1,4.42,cloudy,1,0.252,0.1,0.191,0.195,0
1,AAGrocery Market,Grocery,Bhopal,2330,20285,Chocolate,48.59,54.02,0.08,view,0,0.0,2025-07-19 14:05:00,14,5,137,7,0,0,4.07,sunny,0,0.112,0.0,0.067,0.08,0
1,AAGrocery Market,Grocery,Bhopal,1055,50525,Tea,303.39,337.74,0.19,add_to_cart,0,0.0,2025-04-23 05:19:00,5,2,273,25,15,0,4.29,hot,0,0.58,0.0,0.348,0.383,0
1,AAGrocery Market,Grocery,Bhopal,2041,81604,Bread,335.43,402.29,0.18,click,0,0.0,2025-12-02 22:32:00,22,1,534,21,11,7,4.19,cloudy,0,0.552,0.318,0.458,0.513,0
1,AAGrocery Market,Grocery,Bhopal,1679,65721,Salt,200.5,207.95,0.01,view,0,0.0,2025-07-19 21:26:00,21,5,187,22,9,7,4.95,sunny,0,0.544,0.304,0.448,0.418,1
